"3446","cengizcetinkaya","Groen!",\N,"Cengiz","Cetinkaya",\N,"Gent",\N
"3447","woutdemeester","Groen!","0","Wout","De Meester","1982-09-19","Sint-Niklaas",\N
"3448","eddycolombeen","Groen!","976","Eddy","Colombeen","1972-10-11","Evergem",""
"3449","elscant","Groen!","1024","Els","Cant","1983-10-27","Sint-Niklaas",\N
"3450","liesbethvandergucht","Groen!",\N,"Liesbeth","Van der Gucht",\N,"Zomergem",\N
"3451","janicksmessaert","Groen!",\N,"Janick","Smessaert",\N,"Eeklo",\N
"3452","ingeboon","Groen!",\N,"Inge","Boon",\N,"Nieuwenhove",\N
"3453","coletteverslyppe","Groen!","1067","Colette","Verslyppe","1956-06-30","De Pinte",\N
"3454","chrismaryns","Groen!",\N,"Chris","Maryns",\N,"Mariakerke (Gent)",\N
"3455","erwingoethals","Groen!","1122","Erwin","Goethals","1963-12-10","Maldegem",""
"3456","bramvanbraeckevelt","Groen!","0","Bram","Van Braeckevelt",\N,"Gentbrugge",\N
"3457","christinestroobandt","Groen!",\N,"Christine","Stroobandt",\N,"Deinze",\N
"3458","bartheestermans","Groen!",\N,"Bart","Heestermans",\N,"Lede",\N
"3459","anngermonpre","Groen!","942","Ann","Germonpré","1966-05-23","Eke",""
"3460","micheldewilde","Groen!",\N,"Michel","De Wilde",\N,"Asper",\N
"3461","mariejeannevanherreweghe","Groen!",\N,"Marie-Jeanne","Van Herreweghe",\N,"Waasmunster",\N
"3462","mielcharles","Groen!","1015","Miel","Charles","1982-02-04","Merendree",""
"3463","annvermeulen","Groen!",\N,"Ann","Vermeulen",\N,"Beveren-Waas",\N
"3464","francinedeveylder","Groen!",\N,"Francine","De Veylder",\N,"Moorsel",\N
"3465","tijldewitte","Groen!","1019","Tijl","De Witte","1973-09-06","Melle",""
"3466","koenroman","Groen!","920","Koen","Roman","1969-04-16","Oudenaarde",\N
"3467","annededry","Groen!","2272","Anne","Dedry","1956-12-30","Kessel-Lo (Leuven)","Federal Chamber of Representatives"
"3468","dietervanbesien","Groen!","913","Dieter","Van Besien","1969-03-19","Haacht",\N
"3469","katleenderidder","Groen!",\N,"Katleen","De Ridder",\N,"Roosdaal",""
"3470","markvanroy","Groen!",\N,"Mark","Van Roy",\N,"Tervuren",\N
"3471","leticiasere","Groen!",\N,"Leticia","Sere",\N,"Wolvertem",\N
"3472","stefboogaerts","Groen!","899","Stef","Boogaerts","1962-06-24","Begijnendijk",\N
"3473","cynthiaaslanian","Groen!",\N,"Cynthia","Aslanian",\N,"Strombeek-Bever",\N
"3474","bartsaerens","Groen!","1007","Bart","Saerens","1984-02-22","Merchtem",\N
"3475","lievedeturck","Groen!",\N,"Lieve","Deturck","1960-10-04","Herent",""
"3476","khadkabahadurkc","Groen!","900","Khadka","Bahadur K.C.","1977-04-22","Leuven",\N
"3477","jennysleeuwaegen","Groen!",\N,"Jenny","Sleeuwaegen",\N,"Ruisbroek (Bt.)",\N
"3478","wernerboullart","Groen!",\N,"Werner","Boullart",\N,"Binkom",\N
"3480","heidivanheusden","Groen!",\N,"Heidi","Vanheusden",\N,"Kessel-Lo (Leuven)",\N
"3481","lucrobijns","Groen!","932","Luc","Robijns","1962-04-29","Loonbeek",\N
"3483","katrieneggers","Groen!","1112","Katrien","Eggers","1971-08-25","Sterrebeek",\N
"3484","wimvandewijngaerde","Groen!",\N,"Wim","Vandewijngaerde",\N,"Hoegaarden",\N
"3485","annvancamp","Groen!","945","Ann","Van Camp","1965-02-07","Tienen",\N
"3486","jasperdejonge","Groen!","910","Jasper","De Jonge","1991-10-12","Itterbeek",\N
"3487","helenadetaeye","Groen!",\N,"Helena","De Taeye",\N,"Perk",\N
"3488","jofobelets","Groen!",\N,"Jo","Fobelets",\N,"Leuven",\N
"3489","erwinmalfroy","Groen!","1013","Erwin","Malfroy","1965-04-02","Halle",\N
"3490","sylviegahy","Groen!",\N,"Sylvie","Gahy",\N,"Hoeilaart",\N
"3491","veerledejaeghere","Groen!",\N,"Veerle","Dejaeghere",\N,"Ardooie",\N
"3492","jeremievaneeckhout","Groen!","0","Jeremie","Vaneeckhout",\N,"Anzegem",\N
"3493","stephaniedemaesschalck","Groen!",\N,"Stéphanie","De Maesschalck",\N,"Poperinge",\N
"3494","davidwemel","Groen!",\N,"David","Wemel","1980-02-29","Kortrijk",\N
"3495","martinedemeester","Groen!",\N,"Martine","De Meester","1963-10-24","Aartrijke",""
"3496","tijsnaert","Groen!",\N,"Tijs","Naert",\N,"Harelbeke",\N
"3497","ingevandevelde","Groen!","904","Inge","Vandevelde","1964-03-29","Sint-Eloois-Vijve",\N
"3498","timdebrabandere","Groen!",\N,"Tim","Debrabandere",\N,"Heist-aan-Zee",\N
"3499","sonjasaharan","Groen!",\N,"Sonja","Saharan",\N,"Oostende",\N
"3500","klaasjanssens","Groen!","940","Klaas","Janssens","1991-04-08","Sint-Michiels",""
"3501","finotratsaert","Groen!",\N,"Fino","Tratsaert",\N,"Roeselare",\N
"3502","davidvanmoerkercke","Groen!","980","David","Van Moerkercke","1976-10-10","Ichtegem",\N
"3503","gerdaschotte","Groen!",\N,"Gerda","Schotte",\N,"Sint-Michiels",\N
"3504","renaatdevreese","Groen!","987","Renaat","Devreese","1962-12-05","De Haan",""
"3505","charlottestorme","Groen!",\N,"Charlotte","Storme",\N,"Assebroek",\N
"3506","bramvanacker","Groen!",\N,"Bram","Vanacker",\N,"Roeselare",\N
"3507","marleendierickx","Groen!",\N,"Marleen","Dierickx",\N,"Marke (Kortrijk)",\N
"3508","tomaspeirsegaele","Groen!",\N,"Tomas","Peirsegaele",\N,"Wevelgem",\N
"3509","carolcartigny","Groen!",\N,"Carol","Cartigny","1996-01-01","Oostkamp",\N
"3510","rubenvangheluwe","Groen!","956","Ruben","Vangheluwe","1979-10-21","Torhout",\N
"3511","sannesix","Groen!","949","Sanne","Six","1987-08-12","Ieper",\N
"3512","ilsevanraepenbusch","Groen!",\N,"Ilse","Vanraepenbusch","1976-02-05","Stavele",""
"3513","piethardeman","Groen!","911","Piet","Hardeman","1943-08-29","Westouter",""
"3514","annemiedescheemaeker","Groen!",\N,"Anne-Mie","Descheemaeker",\N,"Sint-Eloois-Winkel",\N
"3515","petradesutter","Groen!","973","Petra","De Sutter","1963-06-10","Sint-Kornelis-Horebeke","Belgian Senate"
"3516","bjornsiffer","Groen!",\N,"Björn","Siffer",\N,"Mechelen",\N
"3517","malikaabbad","Groen!",\N,"Malika","Abbad",\N,"Brussel",""
"3518","sammyroelant","Groen!",\N,"Sammy","Roelant",\N,"Brugge",\N
"3519","ikramekastit","Groen!",\N,"Ikrame","Kastit",\N,"Borgerhout (Antwerpen)",""
"3520","dirkvansintjan","Groen!","1264","Dirk","Vansintjan","1959-10-08","Rotselaar",\N
"3521","francinedeprins","Groen!",\N,"Francine","De Prins","1963-09-17","Vilvoorde",""
"3522","hugovandienderen","Groen!","962","Hugo","Van Dienderen","1943-02-17","Antwerpen",\N
"3523","stellanyanchamaokemwa","Groen!",\N,"Stella","Nyanchama Okemwa",\N,"Tongeren",\N
"3524","collinsnweke","Groen!",\N,"Collins","Nweke",\N,"Stene",\N
"3525","anneprovoost","Groen!",\N,"Anne","Provoost",\N,"Borgerhout (Antwerpen)",\N
"3526","dirkholemans","Groen!","0","Dirk","Holemans",\N,"Drongen",""
"3527","elinedeblaere","Groen!",\N,"Eline","Deblaere",\N,"Brussel",""
"3528","frankvroonen","Groen!","3195","Frank","Vroonen",\N,"Alken",""
"3529","evaplatteau","Groen!",\N,"Eva","Platteau",\N,"Kessel-Lo (Leuven)",\N
"3530","philippeavijn","Groen!",\N,"Philippe","Avijn",\N,"Heule",""
"3531","franbambust","Groen!","905","Fran","Bambust","1965-03-02","Melle",""
"3532","astridwittebolle","Groen!",\N,"Astrid","Wittebolle",\N,"Turnhout",\N
"3533","ingridpira","Groen!","1672","Ingrid","Pira","1958-05-02","Mortsel","Province or municipal councillor"
"3534","imadeannouri","Groen!","1645","Imade","Annouri","1984-02-20","Antwerpen",\N
"3535","kimbuyst","Groen!","1027","Kim","Buyst","1976-08-25","Ravels",""
"3536","marcboogers","Groen!","0","Marc","Boogers",\N,"Turnhout",""
"3537","femkemeeusen","Groen!",\N,"Femke","Meeusen",\N,"Schoten",\N
"3538","fonsjacobs","Groen!",\N,"Fons","Jacobs",\N,"Minderhout",""
"3539","zinebelboussaadani","Groen!","1092","Zineb","El Boussaadani","1970-02-19","Mechelen",""
"3540","koenkerremans","Groen!","4454","Koen","Kerremans",\N,"Berlaar",""
"3541","jorisgiebens","Groen!",\N,"Joris","Giebens",\N,"Antwerpen",""
"3543","mikrenders","Groen!","0","Mik","Renders","1975-04-24","Boechout",\N
"3544","sarahwouters","Groen!",\N,"Sarah","Wouters",\N,"Heist-op-den-Berg",\N
"3545","lievesnauwaert","Groen!","1098","Lieve","Snauwaert","1950-04-10","Herentals",\N
"3546","ronyvanoosterwyck","Groen!","924","Rony","Van Oosterwyck","1955-04-12","Lier",\N
"3547","moniqueaerts","Groen!",\N,"Monique","Aerts","1962-09-08","Kalmthout",""
"3548","tomcaals","Groen!","4460","Tom","Caals",\N,"Ekeren (Antwerpen)",""
"3549","andrevandevyver","Groen!","0","André","Van de Vyver",\N,"Zwijndrecht",\N
"3550","hakimnawabi","Groen!",\N,"Hakim","Nawabi","1961-03-05","Deurne (Antwerpen)",\N
"3551","nikmeeusen","Groen!",\N,"Nik","Meeusen",\N,"Antwerpen",\N
"3552","lisabuysse","Groen!",\N,"Lisa","Buysse",\N,"Brasschaat",""
"3553","davybuntinx","Groen!","974","Davy","Buntinx","1987-10-12","Mechelen",""
"3554","lottevancamp","Groen!",\N,"Lotte","Van Camp",\N,"Ranst",\N
"3555","petercaluwe","Groen!",\N,"Peter","Caluwé","1996-01-01","Lier",""
"3556","muzeyyencaliskan","Groen!",\N,"Müzeyyen","Çaliskan","1993-08-09","Berchem (Antwerpen)",""
"3557","nadiabachgada","Groen!",\N,"Nadia","Bachgada",\N,"Borgerhout (Antwerpen)",""
"3558","giulianachirinossaavedra","Groen!","1273","Giuliana","Chirinos Saavedra","1978-04-16","Deurne (Antwerpen)",""
"3559","evaristheylen","Groen!","0","Evarist","Heylen",\N,"Hulshout",""
"3560","karinstaes","Groen!",\N,"Karin","Staes",\N,"Merksem (Antwerpen)",\N
"3561","bobpeeters","Groen!",\N,"Bob","Peeters","1947-03-22","Zoersel",\N
"3562","tinnevangelder","Groen!",\N,"Tinne","Van Gelder",\N,"Geel",\N
"3563","joosdemeyer","Groen!",\N,"Joos","De Meyer",\N,"Beerse",""
"3564","tomkestens","Groen!",\N,"Tom","Kestens",\N,"Mechelen",""
"3565","ilsevandienderen","Groen!",\N,"Ilse","Van Dienderen",\N,"Antwerpen",\N
"3566","klaaslagrou","Groen!",\N,"Klaas","Lagrou",\N,"Sint-Gillis",""
"3567","saidahamdan","Groen!",\N,"Saïda","Hamdan","1970-07-01","BRUSSEL",""
"3568","bramfret","Groen!",\N,"Bram","Fret","1985-06-28","Sint-Jans-Molenbeek",""
"3569","jennagailly","Groen!","1205","Jenna","Gailly","1984-02-29","Brussel (Schaarbeek)",""
"3570","bartdhondt","Groen!",\N,"Bart","Dhondt",\N,"Brussel",""
"3572","patrickvankeirsbilck","Groen!",\N,"Patrick","Vankeirsbilck",\N,"Brussel (Laken)",\N
"3573","marikakasparowicz","Groen!",\N,"Marika","Kasparowicz",\N,"Ganshoren",""
"3574","timothyanthonis","Groen!",\N,"Timothy","Anthonis",\N,"Sint-Gillis",""
"3575","adelheidbyttebier","Groen!","4226","Adelheid","Byttebier",\N,"Schaarbeek",""
"3576","johandanen","Groen!","1646","Johan","Danen","1971-06-17","Bilzen","Flemish Parliament"
"3577","hassanamaghlaou","Groen!","4463","Hassan","Amaghlaou","1966-06-25","Genk","Province or municipal councillor"
"3578","yasingul","Groen!",\N,"Yasin","Gul",\N,"Heusden-Zolder",""
"3579","margaleenen","Groen!",\N,"Marga","Leenen",\N,"Paal",""
"3580","sabinevandesande","Groen!",\N,"Sabine","Van de Sande",\N,"Alken",\N
"3581","yasinlaffineur","Groen!",\N,"Yasin","Laffineur",\N,"Maasmechelen",""
"3582","khadigalamkharrat","Groen!",\N,"Khadiga","Lamkharrat",\N,"Houthalen",""
"3583","bartbongaerts","Groen!",\N,"Bart","Bongaerts",\N,"Lommel",""
"3584","rinavreys","Groen!",\N,"Rina","Vreys",\N,"Lommel",\N
"3585","ludovanzeer","Groen!",\N,"Ludo","Vanzeer",\N,"Koersel",\N
"3586","annickopdekamp","Groen!",\N,"Annick","Opdekamp",\N,"Dilsen-Stokkem",\N
"3587","kaltomaaitmgoun","Groen!",\N,"Kaltoma","Ait M'Goun",\N,"Houthalen",""
"3588","tomdaerden","Groen!",\N,"Tom","Daerden",\N,"Membruggen",""
"3589","annbogie","Groen!",\N,"Ann","Bogie",\N,"Tongeren",""
"3590","johnnyceyssens","Groen!","1211","Johnny","Ceyssens","1967-04-09","Lummen",""
"3591","tillydavidts","Groen!",\N,"Tilly","Davidts","1964-06-19","Zonhoven",""
"3592","koendirkx","Groen!",\N,"Koen","Dirkx",\N,"Diepenbeek",""
"3593","lenebijnens","Groen!",\N,"Lene","Bijnens",\N,"Hoeselt",""
"3594","gertkenis","Groen!",\N,"Gert","Kenis",\N,"Overpelt",""
"3595","chrisgoris","Groen!",\N,"Chris","Goris",\N,"Alken",""
"3596","paulnies","Groen!",\N,"Paul","Nies",\N,"Ham",\N
"3597","gerdalambrechts","Groen!","1274","Gerda","Lambrechts",\N,"Hoeselt",""
"3598","pascalvandendriessche","Groen!","971","Pascal","Vandendriessche","1956-05-19","Lanaken",\N
"3599","lisalyessens","Groen!",\N,"Lisa","Lyessens",\N,"Houthalen",\N
"3600","maartenwijnants","Groen!",\N,"Maarten","Wijnants",\N,"Moelingen",\N
"3601","lieveblockmans","Groen!",\N,"Lieve","Blockmans",\N,"Ham",""
"3602","aristidisparaskevopoulos","Groen!",\N,"Aristidis","Paraskevopoulos",\N,"Hasselt",\N
"3603","janvandenrul","Groen!",\N,"Jan","Vandenrul",\N,"Tongeren",\N
"3604","greetengelen","Groen!",\N,"Greet","Engelen",\N,"Neerpelt",""
"3605","saraswatimatthieu","Groen!","0","Saraswati","Matthieu",\N,"Gentbrugge",\N
"3606","woutervandewinkel","Groen!","0","Wouter","Vande Winkel",\N,"Ninove",\N
"3607","kimalloo","Groen!","2388","Kim","Alloo","1986-05-19","Aalst",""
"3608","liesbetdenys","Groen!",\N,"Liesbet","Denys",\N,"Aalter",""
"3609","zenebbensafia","Groen!","1119","Zeneb","Bensafia","1996-01-01","Gent",""
"3610","bobdhaeseleer","Groen!","0","Bob","D'Haeseleer",\N,"Eeklo",""
"3611","asterbaeck","Groen!",\N,"Aster","Baeck",\N,"Sint-Niklaas",""
"3612","pietvanheddeghem","Groen!",\N,"Piet","Van Heddeghem",\N,"Massemen",\N
"3613","marijkepinoy","Groen!",\N,"Marijke","Pinoy",\N,"Evergem",\N
"3614","pieterverstraete","Groen!","1419","Pieter","Verstraete","1983-01-31","Merelbeke",\N
"3615","petercousaert","Groen!",\N,"Peter","Cousaert",\N,"Waarschoot",""
"3616","tomdeclercq","Groen!",\N,"Tom","Declercq","1969-04-21","Schelderode",""
"3617","stevenvromman","Groen!","1009","Steven","Vromman","1960-08-08","Sint-Amandsberg",""
"3618","jellevanstappen","Groen!",\N,"Jelle","Van Stappen","1981-09-20","Melsele",\N
"3619","stienbraeckman","Groen!",\N,"Stien","Braeckman",\N,"Temse",""
"3620","dirkstroobandt","Groen!",\N,"Dirk","Stroobandt","1972-01-21","Petegem-aan-de-Leie",\N
"3621","fadimekose","Groen!",\N,"Fadime","Köse",\N,"Gent",""
"3622","ninadewolf","Groen!",\N,"Nina","De Wolf",\N,"",""
"3623","ingedebal","Groen!",\N,"Inge","De Bal",\N,"Grembergen",""
"3624","carlivens","Groen!",\N,"Carl","Ivens",\N,"Stekene",""
"3625","evapycke","Groen!",\N,"Eva","Pycke",\N,"Oudenaarde",\N
"3626","karlapersyn","Groen!",\N,"Karla","Persyn","1951-10-26","Gent",\N
"3627","wouterstockman","Groen!","0","Wouter","Stockman",\N,"Ronse",\N
"3628","sofieheyrman","Groen!",\N,"Sofie","Heyrman",\N,"Belsele (Sint-Niklaas)",""
"3629","bramvandekerckhove","Groen!","1257","Bram","Vandekerckhove","1978-03-30","Gent",\N
"3630","kathleenpisman","Groen!",\N,"Kathleen","Pisman",\N,"Ertvelde",\N
"3631","servaasvaneynde","Groen!",\N,"Servaas","Van Eynde",\N,"Boekhoute",\N
"3632","yasminabeljoudi","Groen!",\N,"Yasmina","Beljoudi",\N,"Gentbrugge",""
"3633","rolandbonami","Groen!",\N,"Roland","Bonami",\N,"Knesselare",""
"3634","wendyserraris","Groen!",\N,"Wendy","Serraris","1974-02-23","Hamme",\N
"3635","lucvanlierde","Groen!","1063","Luc","Van Lierde","1949-01-24","Aalst",\N
"3637","anmoerenhout","Groen!","1671","An","Moerenhout","1983-12-05","Kapelle-op-den Bos","Flemish Parliament"
"3638","eddieboelens","Groen!",\N,"Eddie","Boelens",\N,"Strombeek-Bever",""
"3639","noormousaid","Groen!",\N,"Noor","Mousaid","1993-09-24","Overijse",\N
"3640","edwardvankeer","Groen!",\N,"Edward","Van Keer",\N,"Asse",\N
"3641","veerlewijffels","Groen!",\N,"Veerle","Wijffels",\N,"Zemst",\N
"3642","mattiasbouckaert","Groen!","994","Mattias","Bouckaert","1977-06-17","Oud-Heverlee",""
"3643","veerleleroy","Groen!","0","Veerle","Leroy",\N,"Alsemberg",\N
"3644","tomvanvlierberghe","Groen!","1223","Tom","Van Vlierberghe","1978-08-11","Boutersem",\N
"3645","lieslefever","Groen!",\N,"Lies","Lefever",\N,"Asse",""
"3646","thomasdonceel","Groen!","1047","Thomas","Donceel","1987-03-10","Herent",""
"3647","marieroselumbala","Groen!",\N,"Marie-Rose","Lumbala",\N,"",\N
"3648","carlodaniels","Groen!",\N,"Carlo","Daniels",\N,"Buken",""
"3649","silkecuypers","Groen!","903","Silke","Cuypers","1991-08-23","Erps-Kwerps",""
"3650","irfanizgin","Groen!",\N,"Irfan","Izgin",\N,"Leuven",""
"3651","miacasteels","Groen!",\N,"Mia","Casteels",\N,"Sint-Pieters-Leeuw",""
"3652","guidokestens","Groen!",\N,"Guido","Kestens",\N,"Keerbergen",""
"3653","magdavanstevens","Groen!",\N,"Magda","Van Stevens","1948-04-02","Vilvoorde",\N
"3654","karelderidder","Groen!","1270","Karel","De Ridder","1961-11-28","Dilbeek",""
"3655","bernadettestassens","Groen!",\N,"Bernadette","Stassens",\N,"Goetsenhoven",\N
"3656","liescorneillie","Groen!","902","Lies","Corneillie","1985-12-28","Leuven",""
"3657","toontoelen","Groen!","0","Toon","Toelen",\N,"Leuven",\N
"3658","tessaverberckmoes","Groen!",\N,"Tessa","Verberckmoes",\N,"Diegem",\N
"3659","bramvandenbroecke","Groen!",\N,"Bram","Vandenbroecke",\N,"Halle",\N
"3660","esmaafrahte","Groen!",\N,"Esma","Afrahte",\N,"Vlezenbeek",""
"3661","kristorfs","Groen!","955","Kris","Torfs","1971-10-06","Tremelo",\N
"3662","veerlevanmele","Groen!",\N,"Veerle","Van Mele","1966-01-15","Halle-Booienhoven",""
"3663","jeroenschoonjans","Groen!","986","Jeroen","Schoonjans","1984-11-27","Londerzeel",\N
"3664","pietdebisschop","Groen!",\N,"Piet","De Bisschop",\N,"Teralfene",""
"3665","elisabethrodriguezjimenez","Groen!",\N,"Elisabeth","Rodriguez Jimenez",\N,"Heverlee",\N
"3666","johanvandeschoot","Groen!",\N,"Johan","Van de Schoot","1966-06-15","Rillaar",\N
"3667","froukewouters","Groen!",\N,"Frouke","Wouters",\N,"Kessel-Lo (Leuven)",\N
"3668","patrickgillis","Groen!","1125","Patrick","Gillis","1966-09-03","Opwijk",""
"3669","anneliesvanderbracht","Groen!",\N,"Annelies","Vander Bracht",\N,"Holsbeek",\N
"3670","pauldetroyer","Groen!","0","Paul","De Troyer",\N,"",""
"3671","marleenryelandt","Groen!",\N,"Marleen","Ryelandt",\N,"Brugge",\N
"3672","mattivandemaele","Groen!","1023","Matti","Vandemaele","1981-04-22","Heule",\N
"3673","wendymalego","Groen!",\N,"Wendy","Malego",\N,"Tielt",\N
"3674","kristofcornelis","Groen!","1343","Kristof","Cornelis","1971-06-28","Oostende",""
"3675","veerlerenier","Groen!",\N,"Veerle","Renier",\N,"Izegem",\N
"3676","philippegryson","Groen!",\N,"Philippe","Gryson",\N,"Poperinge",""
"3677","isabelderouck","Groen!",\N,"Isabel","De Rouck",\N,"Diksmuide",""
"3678","philippemingels","Groen!",\N,"Philippe","Mingels",\N,"Menen",\N
"3679","natachawaldmann","Groen!",\N,"Natacha","Waldmann",\N,"Oostende",\N
"3680","stevendewitte","Groen!",\N,"Steven","Dewitte",\N,"Rumbeke",""
"3681","alexandragjurova","Groen!",\N,"Alexandra","Gjurova",\N,"Kortrijk",""
"3682","caitlinmartele","Groen!",\N,"Caitlin","Martelé","1989-03-24","Torhout",\N
"3683","samvandenberghe","Groen!","1145","Sam","Vandenberghe","1984-02-13","Oostkamp",\N
"3684","ilsebleuze","Groen!",\N,"Ilse","Bleuzé",\N,"Harelbeke",""
"3685","luclierman","Groen!","1822","Luc","Lierman",\N,"Knokke",\N
"3686","cindyjonckheere","Groen!",\N,"Cindy","Jonckheere",\N,"Kortemark",""
"3687","bernardmarchau","Groen!",\N,"Bernard","Marchau",\N,"Kuurne",\N
"3688","marijvanlauwe","Groen!",\N,"Marij","Vanlauwe",\N,"Desselgem",\N
"3689","bramdelombaerde","Groen!",\N,"Bram","Delombaerde",\N,"Izegem",""
"3690","lydiamaertens","Groen!","909","Lydia","Maertens","1993-04-05","Sint-Andries",\N
"3691","filiepbouckenooghe","Groen!","0","Filiep","Bouckenooghe",\N,"Roeselare",""
"3692","maartentavernier","Groen!",\N,"Maarten","Tavernier","1977-01-24","Wevelgem",\N
"3693","shariplatteeuw","Groen!",\N,"Shari","Platteeuw",\N,"Ieper",\N
"3694","brunomostrey","Groen!","985","Bruno","Mostrey","1980-04-22","Brugge",\N
"3695","yanadebusschere","Groen!",\N,"Yana","Debusschere",\N,"Roeselare",""
"3696","stephanfiers","Groen!",\N,"Stephan","Fiers",\N,"Bredene",""
"3697","katriencattoor","Groen!","941","Katrien","Cattoor","1972-10-14","Oudenburg",""
"3698","lucdebuyst","Groen!",\N,"Luc","Debuyst",\N,"Oostkamp",""
"3699","anneliesvergaerde","Groen!",\N,"Annelies","Vergaerde",\N,"Wervik",\N
"3700","eddyvalentijns","Groen!","938","Eddy","Valentijns","1963-04-26","Oostende",\N
"3701","nancylezaire","Groen!",\N,"Nancy","Lezaire",\N,"Blankenberge",\N
"3702","stevekerckhove","Groen!",\N,"Steve","Kerckhove","1978-04-10","Avelgem",""
"3703","erikavanderper","Groen!",\N,"Erika","Vanderper",\N,"Passendale",\N
"3704","ingelaureins","Groen!",\N,"Inge","Laureins",\N,"Gistel",""
"3705","frankkeunen2","Groen!","0","Frank","Keunen",\N,"Hasselt",\N
"3707","evadebleeker","Open VLD","0","Eva","De Bleeker",\N,"",""
"3708","georgeslenssen","Open VLD","3646","Georges","Lenssen",\N," Maasmechelen",""
"3709","brieucvandamme","Open VLD",\N,"Brieuc","Van Damme",\N,"",\N
"3710","katrienbrosens","Open VLD","921","Katrien","Brosens","1986-08-17","Hoogstraten",""
"3711","stijnvandersmissen","Open VLD",\N,"Stijn","Vandersmissen","1986-05-17","",\N
"3712","martinemertens","Open VLD",\N,"Martine","Mertens",\N,"",\N
"3713","jacintaderoeck","Open VLD","915","Jacinta","De Roeck","1956-07-31","antwerpen",""
"3714","greetgeypen","Open VLD",\N,"Greet","Geypen",\N,"",""
"3715","hildevautmans","Open VLD","2206","Hilde","Vautmans","1972-05-02","Sint Truiden","Alderman (or Chair of CPAS)"
"3716","moniekgheysens","Open VLD",\N,"Moniek","Gheysens",\N,"",""
"3717","bramvanderborght","Open VLD","984","Bram","Vanderborght","1980-05-05","",\N
"3718","pedrobrugadaterradellas","Open VLD",\N,"Pedro","Brugada Terradellas",\N,"",""
"3719","janterlouw","Open VLD",\N,"Jan","Terlouw",\N,"",\N
"3720","waltergrootaers","Open VLD","4109","Walter","Grootaers","1955-01-27","Lier",""
"3721","karinheremans","Open VLD",\N,"Karin","Heremans",\N,"",""
"3722","marcvanaperen","Open VLD","1082","Marc","Van Aperen","1956-11-15","Hoogstraten",\N
"3723","alexandradarchambeau","Open VLD",\N,"Alexandra","D'Archambeau",\N,"",\N
"3724","liesbethpoels","Open VLD",\N,"Liesbeth","Poels",\N,"",\N
"3725","tobyfischler","Open VLD",\N,"Toby","Fischler",\N,"",\N
"3726","marianneverhaert","Open VLD",\N,"Marianne","Verhaert",\N,"",\N
"3727","ludoneyens","Open VLD","1164","Ludo","Neyens","1996-01-01","",\N
"3728","liviamoreau","Open VLD","4451","Livia","Moreau",\N,"Mortsel",""
"3729","patrickfeyaerts","Open VLD","3424","Patrick","Feyaerts",\N,"Heist-op-den-Berg","Alderman (or Chair of CPAS)"
"3730","patrickvermeiren","Open VLD",\N,"Patrick","Vermeiren",\N,"",\N
"3731","lieselottethys","Open VLD","989","Lieselotte","Thys","1989-05-01","Geel",\N
"3732","lucverguts","Open VLD",\N,"Luc","Verguts",\N,"",\N
"3733","christelvandenplas","Open VLD","4110","Christel","Van den Plas",\N,"Lier","Province or municipal councillor"
"3734","kristinkrisjelenaers","Open VLD",\N,"Kristin (Krisje)","Lenaers",\N,"",\N
"3735","ingemichielsen","Open VLD","1330","Inge","Michielsen","1966-01-05","Zwijndrecht",""
"3736","stevehoileung","Open VLD",\N,"Hoi Lung (Steve)","Leung",\N,"",""
"3737","elsdegroof","Open VLD",\N,"Els","De Groof",\N,"",\N
"3738","koenanciaux","Open VLD","4122","Koenraad (Koen)","Anciaux",\N,"Mechelen",""
"3739","anstokmans","Open VLD",\N,"An","Stokmans",\N,"",\N
"3740","krisgysels","Open VLD",\N,"Kris","Gysels",\N,"",\N
"3741","johanpeeters","Open VLD",\N,"Johan","Peeters",\N,"",\N
"3742","sabineleyzen","Open VLD",\N,"Sabine","Leyzen",\N,"",\N
"3743","thomasheiremans","Open VLD",\N,"Thomas","Heiremans",\N,"",\N
"3744","renildewillemse","Open VLD",\N,"Renilde","Willemse","1961-09-19","",\N
"3745","rudicleymans","Open VLD",\N,"Rudi","Cleymans","1961-09-09","",""
"3746","nickvercammen","Open VLD",\N,"Nick","Vercammen",\N,"",\N
"3747","evahouet","Open VLD",\N,"Eva","Houet",\N,"",\N
"3748","yolandeavontroodt","Open VLD","4450","Yolande","Avontroodt",\N,"Schilde",""
"3749","pascymonette","Open VLD","4166","Pascal","Monette",\N,"Sint-Truiden",""
"3750","matthiasvandyck","Open VLD",\N,"Matthias","Vandyck",\N,"",\N
"3751","marleenkortleven","Open VLD",\N,"Marleen","Kortleven",\N,"",\N
"3752","markvanleeuw","Open VLD","1017","Mark","Vanleeuw","1972-10-05","Herk-de-Stad","Alderman (or Chair of CPAS)"
"3753","miacroonen","Open VLD",\N,"Mia","Croonen",\N,"",\N
"3754","sofievandeweerd","Open VLD","1213","Sofie","Vandeweerd","1984-02-03","Dilsen-Stokkem",""
"3755","lukdelbrouck","Open VLD",\N,"Luk","Delbrouck",\N,"",""
"3756","grietmebis","Open VLD","0","Griet","Mebis",\N,"",\N
"3757","igorphiltjens","Open VLD","2617","Igor","Philtjens","1975-03-12","Alken","Provincial executive"
"3758","veroniquecaerts","Open VLD",\N,"Véronique","Caerts",\N,"",\N
"3759","francoguido","Open VLD",\N,"Franco","Guido",\N,"",\N
